date,home_team,away_team,country,country_full_home,country_full_away,rank_diff,point_diff,point_increase_home,point_increase_away,score_diff,home_won,lati_cn_home,long_cn_home,lati_cn_away,long_cn_away,neutral_0,neutral_1,rest_days_2.0,rest_days_3.0,rest_days_4.0,rest_days_5.0,rest_days_6.0,rest_days_7.0,rest_days_8.0,rest_days_9.0,rest_days_10.0,rest_days_11.0,rest_days_12.0,rest_days_13.0,rest_days_14.0
736358400,Malaysia,Saudi Arabia,Malaysia,Malaysia,Saudi Arabia,0.7292966606496831,-0.06012305386014481,0.40760468032828956,0.9061207022439427,0.0,0,0.0,0.0,19.675458,56.896604,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
736358400,United Arab Emirates,Bangladesh,United Arab Emirates,United Arab Emirates,Bangladesh,-1.2171788727641157,0.062140619194546505,0.8543555250977036,0.00311148386133434,7.0,1,0.0,0.0,0.2609180000000002,36.508513,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
736531200,Bangladesh,Thailand,United Arab Emirates,Bangladesh,Thailand,0.9788448059591442,-0.06012305386014481,0.035312309687111056,0.5449170148908995,-3.0,-1,0.2609180000000002,36.508513,7.554043999999999,47.144723000000006,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
736531200,Kuwait,Saudi Arabia,Malaysia,Kuwait,Saudi Arabia,0.3965658002370678,-0.03368766509156291,0.7054385768412323,0.9061207022439427,0.0,0,25.101176,54.49399999999999,19.675458,56.896604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
736704000,United Arab Emirates,Japan,United Arab Emirates,United Arab Emirates,Japan,-0.10253049038185495,-0.000643429130835525,0.8543555250977036,0.6893984898321167,0.0,0,0.0,0.0,12.780748000000004,84.40510600000002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
736704000,Hong Kong,Bahrain,Lebanon,Hong Kong,Bahrain,0.529658144402114,-0.03699208868763565,0.10977078381534676,0.36431517121437773,1.0,1,11.458292999999998,78.247212,7.924306999999999,14.775486999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
736876800,Canada,Mexico,Canada,Canada,Mexico,0.5462946874227448,-0.07003632464836303,0.8543555250977036,1.4479262332735074,-1.0,-1,0.0,0.0,32.495865,3.793987000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736876800,El Salvador,Honduras,El Salvador,El Salvador,Honduras,0.1802907409688679,-0.023774394303344694,0.9660432362900573,1.05060217718516,1.0,1,0.0,0.0,1.4058139999999997,2.654624999999996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
737049600,India,Hong Kong,Lebanon,India,Hong Kong,0.4132023432576985,-0.020469970707271953,-0.0019169273770067903,0.07535222133194301,-1.0,-1,13.261036999999998,43.100595,11.458292999999998,78.247212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
737136000,Bulgaria,Israel,Bulgaria,Bulgaria,Israel,-0.6182633240214084,0.04892292481025555,1.4500233181235893,0.7255188585674212,0.0,0,0.0,0.0,11.687832,9.365782000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
737136000,Estonia,Malta,Estonia,Estonia,Malta,0.995481348979775,-0.06342747745621756,0.035312309687111056,0.5810373836262037,-1.0,-1,0.0,0.0,22.657776,10.638191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
