date,home_team,away_team,country,country_full_home,country_full_away,neutral,rank_diff,point_diff,point_increase_home,point_increase_away,score_diff,home_won,lati_cn_home,long_cn_home,lati_cn_away,long_cn_away,rest_days
1993-06-16,China PR,Jordan,China PR,China PR,Jordan,0,-54.0,18.0,26.0,8.0,3.0,1,0.0,0.0,5.276496000000002,67.95698300000001,4.0
1993-06-16,Finland,Israel,Finland,Finland,Israel,0,-20.0,8.0,31.0,23.0,0.0,0,0.0,0.0,30.878059,9.103461000000005,14.0
1993-06-16,Iceland,Hungary,Iceland,Iceland,Hungary,0,10.0,-7.0,29.0,36.0,2.0,1,0.0,0.0,17.80055699999999,38.524139000000005,14.0
1993-06-16,Iraq,Yemen,China PR,Iraq,Yemen,1,-33.0,9.0,15.0,6.0,3.0,1,2.6384690000000006,60.516106,20.308933,55.679009,2.0
1993-06-16,Lithuania,Republic of Ireland,Lithuania,Lithuania,Republic of Ireland,0,87.0,-42.0,12.0,54.0,-1.0,-1,0.0,0.0,1.756528000000003,32.125165,14.0
1993-06-18,China PR,Yemen,China PR,China PR,Yemen,0,-59.0,20.0,26.0,6.0,1.0,1,0.0,0.0,20.308933,55.679009,2.0
1993-06-18,Iraq,Pakistan,China PR,Iraq,Pakistan,1,-63.0,14.0,15.0,1.0,4.0,1,2.6384690000000006,60.516106,5.486339000000001,34.850280999999995,2.0
1993-06-19,Portugal,Malta,Portugal,Portugal,Malta,0,-40.0,19.0,38.0,19.0,4.0,1,0.0,0.0,3.462375999999999,22.59987,14.0
1993-06-20,China PR,Iraq,China PR,China PR,Iraq,0,-26.0,11.0,26.0,15.0,1.0,1,0.0,0.0,2.6384690000000006,60.516106,2.0
1993-06-20,Pakistan,Jordan,China PR,Pakistan,Jordan,1,35.0,-7.0,1.0,8.0,-5.0,-1,5.486339000000001,34.850280999999995,5.276496000000002,67.95698300000001,6.0
1993-06-25,Oman,Syria,Iran,Oman,Syria,1,20.0,-5.0,6.0,11.0,0.0,0,10.915325000000005,2.2352089999999976,2.374167,14.691231000000002,14.0
1993-07-03,Nigeria,Algeria,Nigeria,Nigeria,Algeria,0,-17.0,11.0,50.0,39.0,3.0,1,0.0,0.0,18.951887,7.015650999999999,14.0
1993-07-04,Syria,Oman,Syria,Syria,Oman,0,-20.0,5.0,11.0,6.0,1.0,1,0.0,0.0,13.289492000000005,16.92644,14.0
1993-07-04,Zambia,Morocco,Zambia,Zambia,Morocco,0,-9.0,6.0,38.0,32.0,1.0,1,0.0,0.0,44.925599,34.941952,14.0
1993-07-04,Zimbabwe,Cameroon,Zimbabwe,Zimbabwe,Cameroon,0,32.0,-16.0,27.0,43.0,1.0,1,0.0,0.0,26.38516,16.800134999999997,14.0
1993-07-17,Senegal,Morocco,Senegal,Senegal,Morocco,0,10.0,-5.0,27.0,32.0,-2.0,-1,0.0,0.0,17.294301,7.359742000000001,14.0
1993-07-18,Ecuador,Brazil,Ecuador,Ecuador,Brazil,0,62.0,-33.0,23.0,56.0,0.0,0,0.0,0.0,12.403765,26.258126000000004,14.0
1993-07-18,Guinea,Cameroon,Guinea,Guinea,Cameroon,0,41.0,-19.0,24.0,43.0,-1.0,-1,0.0,0.0,2.5758649999999994,22.051367,14.0
1993-07-18,Venezuela,Bolivia,Venezuela,Venezuela,Bolivia,0,38.0,-9.0,5.0,14.0,-6.0,-1,0.0,0.0,22.713904,3.001077000000002,14.0
1993-07-25,Bolivia,Brazil,Bolivia,Bolivia,Brazil,0,84.0,-42.0,14.0,56.0,2.0,1,0.0,0.0,2.055150000000001,11.663373,14.0
1993-07-25,Venezuela,Uruguay,Venezuela,Venezuela,Uruguay,0,109.0,-43.0,5.0,48.0,-1.0,-1,0.0,0.0,38.946529,10.823895,7.0
1993-07-31,Canada,Australia,Canada,Canada,Australia,0,12.0,-4.0,25.0,29.0,1.0,1,0.0,0.0,81.404764,240.121907,14.0
1993-08-01,Colombia,Paraguay,Colombia,Colombia,Paraguay,0,-33.0,14.0,36.0,22.0,0.0,0,0.0,0.0,28.013371,15.853500999999994,14.0
1993-08-01,Peru,Argentina,Peru,Peru,Argentina,0,68.0,-35.0,16.0,51.0,-1.0,-1,0.0,0.0,29.22613,11.39848,14.0
1993-08-01,Uruguay,Ecuador,Uruguay,Uruguay,Ecuador,0,-49.0,25.0,48.0,23.0,0.0,0,0.0,0.0,30.69154,22.417571,14.0
1993-08-01,Venezuela,Brazil,Venezuela,Venezuela,Brazil,0,122.0,-51.0,5.0,56.0,-4.0,-1,0.0,0.0,20.658754,14.664450000000002,7.0
1993-08-07,Senegal,Zambia,Ivory Coast,Senegal,Zambia,1,19.0,-11.0,27.0,38.0,0.0,0,6.957412,8.905282,20.673886,33.396412,14.0
1993-08-08,Bolivia,Uruguay,Bolivia,Bolivia,Uruguay,0,37.0,-15.0,17.0,-2.0,2.0,1,0.0,0.0,16.232625,7.822817999999998,14.0
1993-08-08,Ecuador,Venezuela,Ecuador,Ecuador,Venezuela,0,-59.0,26.0,17.0,9.0,5.0,1,0.0,0.0,8.254989,11.593676000000002,14.0
1993-08-08,Paraguay,Argentina,Paraguay,Paraguay,Argentina,0,62.0,-29.0,5.0,5.0,-2.0,-1,0.0,0.0,14.973594000000002,5.172840000000001,14.0
1993-08-08,Peru,Colombia,Peru,Peru,Colombia,0,51.0,-22.0,10.0,12.0,-1.0,-1,0.0,0.0,13.760835,0.7178190000000058,7.0
1993-08-15,Australia,Canada,Australia,Australia,Canada,0,6.0,-2.0,3.0,9.0,1.0,1,0.0,0.0,81.404764,240.121907,14.0
1993-08-15,Bolivia,Ecuador,Bolivia,Bolivia,Ecuador,0,24.0,-9.0,17.0,17.0,1.0,1,0.0,0.0,14.458915,14.594753000000004,7.0
1993-08-15,Colombia,Argentina,Colombia,Colombia,Argentina,0,14.0,-8.0,12.0,5.0,1.0,1,0.0,0.0,42.986965,10.680660999999994,14.0
1993-08-15,Uruguay,Brazil,Uruguay,Uruguay,Brazil,0,14.0,-8.0,-2.0,-2.0,0.0,0,0.0,0.0,18.287775,3.840555000000002,14.0
1993-08-22,Argentina,Peru,Argentina,Argentina,Peru,0,-65.0,30.0,5.0,10.0,1.0,1,0.0,0.0,29.22613,11.39848,14.0
1993-08-22,Bolivia,Venezuela,Bolivia,Bolivia,Venezuela,0,-35.0,17.0,17.0,9.0,7.0,1,0.0,0.0,22.713904,3.001077000000002,7.0
1993-08-22,Brazil,Ecuador,Brazil,Brazil,Ecuador,0,-27.0,14.0,-2.0,17.0,2.0,1,0.0,0.0,12.403765,26.258126000000004,14.0
1993-08-22,Paraguay,Colombia,Paraguay,Paraguay,Colombia,0,48.0,-21.0,5.0,12.0,0.0,0,0.0,0.0,28.013371,15.853500999999994,14.0
1993-08-22,Sweden,France,Sweden,Sweden,France,0,-8.0,4.0,0.0,6.0,0.0,0,0.0,0.0,13.900523,16.429752,14.0
1993-08-25,Austria,Finland,Austria,Austria,Finland,0,-9.0,5.0,1.0,3.0,3.0,1,0.0,0.0,14.407879,11.198079,14.0
1993-08-25,Denmark,Lithuania,Denmark,Denmark,Lithuania,0,-74.0,34.0,1.0,7.0,4.0,1,0.0,0.0,1.0944819999999993,14.37949,14.0
1993-08-29,Argentina,Paraguay,Argentina,Argentina,Paraguay,0,-62.0,29.0,5.0,5.0,0.0,0,0.0,0.0,14.973594000000002,5.172840000000001,7.0
1993-08-29,Brazil,Bolivia,Brazil,Brazil,Bolivia,0,-51.0,23.0,-2.0,17.0,6.0,1,0.0,0.0,2.055150000000001,11.663373,7.0
1993-08-29,Colombia,Peru,Colombia,Colombia,Peru,0,-51.0,22.0,12.0,10.0,4.0,1,0.0,0.0,13.760835,0.7178190000000058,14.0
1993-08-29,Uruguay,Venezuela,Uruguay,Uruguay,Venezuela,0,-72.0,32.0,-2.0,9.0,4.0,1,0.0,0.0,38.946529,10.823895,14.0
1993-09-05,Argentina,Colombia,Argentina,Argentina,Colombia,0,-14.0,8.0,5.0,12.0,-5.0,-1,0.0,0.0,42.986965,10.680660999999994,7.0
1993-09-05,Brazil,Venezuela,Brazil,Brazil,Venezuela,0,-86.0,40.0,-2.0,9.0,4.0,1,0.0,0.0,20.658754,14.664450000000002,7.0
1993-09-05,Ecuador,Uruguay,Ecuador,Ecuador,Uruguay,0,13.0,-6.0,17.0,-2.0,-1.0,-1,0.0,0.0,30.69154,22.417571,14.0
1993-09-05,Estonia,Portugal,Estonia,Estonia,Portugal,0,95.0,-38.0,5.0,8.0,-2.0,-1,0.0,0.0,19.1954,33.238061,14.0
1993-09-05,Peru,Paraguay,Peru,Peru,Paraguay,0,3.0,-1.0,10.0,5.0,0.0,0,0.0,0.0,14.252536,16.57132,14.0
1993-09-08,Albania,Denmark,Albania,Albania,Denmark,0,82.0,-38.0,1.0,1.0,-1.0,-1,0.0,0.0,15.110588,10.666546,14.0
1993-09-08,Bulgaria,Sweden,Bulgaria,Bulgaria,Sweden,0,33.0,-17.0,-2.0,0.0,0.0,0,0.0,0.0,17.394278,6.842328999999999,14.0
1993-09-08,England,Poland,England,England,Poland,0,-9.0,5.0,-2.0,2.0,3.0,1,0.0,0.0,0.4360619999999997,20.319436,14.0
1993-09-08,Faroe Islands,Romania,Faroe Islands,Faroe Islands,Romania,0,90.0,-36.0,-1.0,-4.0,-4.0,-1,0.0,0.0,15.949473999999997,31.878566,14.0
1993-09-08,Finland,France,Finland,Finland,France,0,35.0,-18.0,3.0,6.0,-2.0,-1,0.0,0.0,15.696472,23.534402,14.0
1993-09-08,Hungary,Russia,Hungary,Hungary,Russia,0,35.0,-18.0,1.0,3.0,-2.0,-1,0.0,0.0,14.361515999999996,85.815452,14.0
1993-09-08,Iceland,Luxembourg,Iceland,Iceland,Luxembourg,0,-57.0,21.0,3.0,1.0,1.0,1,0.0,0.0,15.147777999999995,25.150418,14.0
1993-09-08,Republic of Ireland,Lithuania,Republic of Ireland,Republic of Ireland,Lithuania,0,-78.0,36.0,1.0,7.0,2.0,1,0.0,0.0,1.756528000000003,32.125165,14.0
1993-09-08,Northern Ireland,Latvia,Northern Ireland,Northern Ireland,Latvia,0,-49.0,20.0,6.0,7.0,2.0,1,0.0,0.0,2.0919349999999994,31.095489,14.0
1993-09-08,Scotland,Switzerland,Scotland,Scotland,Switzerland,0,27.0,-15.0,-1.0,6.0,0.0,0,0.0,0.0,9.672511999999998,12.430112,14.0
1993-09-12,Uruguay,Bolivia,Uruguay,Uruguay,Bolivia,0,-37.0,15.0,-2.0,17.0,1.0,1,0.0,0.0,16.232625,7.822817999999998,14.0
1993-09-12,Venezuela,Ecuador,Venezuela,Venezuela,Ecuador,0,59.0,-26.0,9.0,17.0,1.0,1,0.0,0.0,8.254989,11.593676000000002,14.0
1993-09-19,Brazil,Uruguay,Brazil,Brazil,Uruguay,0,-14.0,8.0,-2.0,-2.0,2.0,1,0.0,0.0,18.287775,3.840555000000002,14.0
1993-09-19,Ecuador,Bolivia,Ecuador,Ecuador,Bolivia,0,-24.0,9.0,17.0,17.0,0.0,0,0.0,0.0,14.458915,14.594753000000004,14.0
1993-09-22,Albania,Spain,Albania,Albania,Spain,0,79.0,-36.0,1.0,2.0,-4.0,-1,0.0,0.0,0.689664999999998,23.917551,14.0
1993-09-22,Estonia,Italy,Estonia,Estonia,Italy,0,116.0,-49.0,5.0,0.0,-3.0,-1,0.0,0.0,16.723332,12.446227,14.0
1993-09-22,Norway,Poland,Norway,Norway,Poland,0,-11.0,6.0,5.0,2.0,1.0,1,0.0,0.0,8.552585999999998,10.67619,14.0
1993-09-22,San Marino,Netherlands,Italy,San Marino,Netherlands,1,103.0,-42.0,4.0,-4.0,-7.0,-1,2.0704199999999986,0.1096029999999999,10.260692999999996,7.276114,14.0
1993-09-26,Zambia,Senegal,Zambia,Zambia,Senegal,0,-30.0,13.0,-1.0,0.0,4.0,1,0.0,0.0,27.631298,42.301694,14.0
1993-09-26,Zimbabwe,Guinea,Zimbabwe,Zimbabwe,Guinea,0,-13.0,4.0,1.0,2.0,1.0,1,0.0,0.0,28.961025,38.851502,14.0
1993-10-08,Algeria,Nigeria,Algeria,Algeria,Nigeria,0,12.0,-7.0,3.0,0.0,0.0,0,0.0,0.0,18.951887,7.015650999999999,14.0
1993-10-10,Cameroon,Zimbabwe,Cameroon,Cameroon,Zimbabwe,0,-24.0,12.0,1.0,1.0,2.0,1,0.0,0.0,26.38516,16.800134999999997,14.0
1993-10-10,Morocco,Zambia,Morocco,Morocco,Zambia,0,5.0,-2.0,2.0,-1.0,1.0,1,0.0,0.0,44.925599,34.941952,14.0
1993-10-12,Luxembourg,Greece,Luxembourg,Luxembourg,Greece,0,75.0,-29.0,0.0,0.0,-2.0,-1,0.0,0.0,10.741065,15.694729,14.0
1993-10-13,Bulgaria,Austria,Bulgaria,Bulgaria,Austria,0,4.0,-2.0,0.0,2.0,3.0,1,0.0,0.0,4.782347999999999,10.935758,14.0
1993-10-13,Denmark,Northern Ireland,Denmark,Denmark,Northern Ireland,0,-36.0,19.0,3.0,0.0,1.0,1,0.0,0.0,1.476219999999998,15.994085,14.0
1993-10-13,France,Israel,France,France,Israel,0,-64.0,30.0,4.0,0.0,-1.0,-1,0.0,0.0,15.181587,32.637863,14.0
1993-10-13,Republic of Ireland,Spain,Republic of Ireland,Republic of Ireland,Spain,0,-5.0,2.0,0.0,2.0,-2.0,-1,0.0,0.0,12.949242999999996,4.49467,14.0
1993-10-13,Italy,Scotland,Italy,Italy,Scotland,0,-26.0,13.0,0.0,2.0,2.0,1,0.0,0.0,14.618759999999996,16.76998,14.0
1993-10-13,Netherlands,England,Netherlands,Netherlands,England,0,8.0,-3.0,3.0,3.0,2.0,1,0.0,0.0,0.2228670000000008,6.465566,14.0
1993-10-13,Poland,Norway,Poland,Poland,Norway,0,19.0,-10.0,-1.0,3.0,-3.0,-1,0.0,0.0,8.552585999999998,10.67619,14.0
1993-10-13,Portugal,Switzerland,Portugal,Portugal,Switzerland,0,11.0,-8.0,1.0,-2.0,1.0,1,0.0,0.0,7.418315999999997,16.451966,14.0
1993-10-13,Romania,Belgium,Romania,Romania,Belgium,0,-4.0,3.0,1.0,-3.0,1.0,1,0.0,0.0,4.560725999999995,20.496824,14.0
1993-10-13,Sweden,Finland,Sweden,Sweden,Finland,0,-39.0,22.0,-1.0,-1.0,1.0,1,0.0,0.0,1.7959490000000002,7.10465,14.0
1993-10-13,Wales,Cyprus,Wales,Wales,Cyprus,0,-45.0,18.0,-1.0,0.0,2.0,1,0.0,0.0,17.004286999999998,37.213559,14.0
1993-10-15,Saudi Arabia,Japan,Qatar,Saudi Arabia,Japan,1,1.0,-1.0,0.0,0.0,0.0,0,1.4688839999999992,6.104722000000002,10.849998000000005,87.06904,14.0
1993-10-24,Iraq,Saudi Arabia,Qatar,Iraq,Saudi Arabia,1,18.0,-5.0,-1.0,0.0,0.0,0,7.868365000000001,7.504593,1.4688839999999992,6.104722000000002,14.0
1993-10-27,Hungary,Luxembourg,Hungary,Hungary,Luxembourg,0,-57.0,22.0,0.0,1.0,1.0,1,0.0,0.0,2.652778999999996,13.373721,14.0
1993-10-27,Israel,Austria,Israel,Israel,Austria,0,32.0,-12.0,3.0,0.0,0.0,0,0.0,0.0,16.47018,20.301540000000003,14.0
1993-10-27,Turkey,Poland,Turkey,Turkey,Poland,0,44.0,-19.0,0.0,-1.0,1.0,1,0.0,0.0,12.955692999999997,16.098186,14.0
1993-10-28,Iraq,Japan,Qatar,Iraq,Japan,1,20.0,-6.0,-1.0,0.0,0.0,0,7.868365000000001,7.504593,10.849998000000005,87.06904,4.0
1993-10-31,Australia,Argentina,Australia,Australia,Argentina,0,52.0,-25.0,1.0,0.0,0.0,0,0.0,0.0,13.141699,197.391808,14.0
1993-11-10,Austria,Sweden,Austria,Austria,Sweden,0,26.0,-14.0,0.0,0.0,0.0,0,0.0,0.0,12.61193,4.093429,14.0
1993-11-10,Israel,Finland,Israel,Israel,Finland,0,21.0,-6.0,3.0,2.0,-2.0,-1,0.0,0.0,30.878059,9.103461000000005,14.0
1993-11-10,Portugal,Estonia,Portugal,Portugal,Estonia,0,-99.0,40.0,2.0,0.0,3.0,1,0.0,0.0,19.1954,33.238061,14.0
1993-11-10,Turkey,Norway,Turkey,Turkey,Norway,0,65.0,-32.0,0.0,2.0,1.0,1,0.0,0.0,21.508278999999995,26.774376,14.0
1993-11-17,Argentina,Australia,Argentina,Argentina,Australia,0,-52.0,25.0,0.0,1.0,1.0,1,0.0,0.0,13.141699,197.391808,14.0
1993-11-17,France,Bulgaria,France,France,Bulgaria,0,-18.0,11.0,-3.0,3.0,-1.0,-1,0.0,0.0,3.493755,23.272081,14.0
1993-11-17,Greece,Russia,Greece,Greece,Russia,0,25.0,-15.0,0.0,0.0,1.0,1,0.0,0.0,22.449802,83.49444399999999,14.0
1993-11-17,Italy,Portugal,Italy,Italy,Portugal,0,-17.0,10.0,2.0,2.0,1.0,1,0.0,0.0,2.472068,20.791834,14.0
1993-11-17,Malta,Scotland,Malta,Malta,Scotland,0,55.0,-24.0,0.0,-1.0,-2.0,-1,0.0,0.0,20.553203999999997,18.578016,14.0
1993-11-17,Northern Ireland,Republic of Ireland,Northern Ireland,Northern Ireland,Republic of Ireland,0,31.0,-19.0,-1.0,0.0,0.0,0,0.0,0.0,1.3747900000000044,1.7515900000000002,14.0
1993-11-17,Poland,Netherlands,Poland,Poland,Netherlands,0,17.0,-10.0,-1.0,3.0,-2.0,-1,0.0,0.0,0.2131949999999989,13.85387,14.0
1993-11-17,San Marino,England,Italy,San Marino,England,1,112.0,-47.0,0.0,-1.0,-6.0,-1,2.0704199999999986,0.1096029999999999,10.483559999999995,13.74168,14.0
1993-11-17,Spain,Denmark,Spain,Spain,Denmark,0,2.0,-2.0,3.0,2.0,1.0,1,0.0,0.0,15.800252999999998,13.251005,14.0
1993-11-17,Switzerland,Estonia,Switzerland,Switzerland,Estonia,0,-106.0,44.0,-2.0,0.0,4.0,1,0.0,0.0,11.777084000000002,16.786095,14.0
1993-11-17,Wales,Romania,Wales,Wales,Romania,0,13.0,-8.0,1.0,4.0,-1.0,-1,0.0,0.0,6.187538999999994,28.75046,14.0
1994-06-17,Germany,Bolivia,United States,Germany,Bolivia,1,-42.0,25.0,1.0,0.0,1.0,1,14.075451,106.164417,53.380394,32.124238,14.0
1994-06-18,Colombia,Romania,United States,Colombia,Romania,1,10.0,-4.0,1.0,1.0,-2.0,-1,32.519372000000004,21.415558000000004,8.852921000000002,120.679651,14.0
1994-06-18,Italy,Republic of Ireland,United States,Italy,Republic of Ireland,1,-10.0,4.0,7.0,1.0,-1.0,-1,4.781700000000001,108.280271,16.322669999999995,87.46900099999999,14.0
1994-06-19,Belgium,Morocco,United States,Belgium,Morocco,1,-1.0,0.0,4.0,0.0,1.0,1,13.413646999999996,100.182827,5.298538000000001,88.620271,14.0
1994-06-19,Cameroon,Sweden,United States,Cameroon,Sweden,1,14.0,-9.0,0.0,-2.0,0.0,0,29.720518,108.067613,23.037921,114.356392,14.0
1994-06-19,Norway,Mexico,United States,Norway,Mexico,1,-10.0,5.0,0.0,0.0,1.0,1,23.381784,104.181837,13.455739,6.839893000000004,14.0
1994-06-20,Brazil,Russia,United States,Brazil,Russia,1,-16.0,9.0,0.0,1.0,2.0,1,51.325244,43.787611,24.43377,201.031647,14.0
1994-06-20,Netherlands,Saudi Arabia,United States,Netherlands,Saudi Arabia,1,-32.0,19.0,6.0,1.0,1.0,1,15.042392999999995,101.004157,13.204298,140.792053,14.0
1994-06-21,Argentina,Greece,United States,Argentina,Greece,1,-23.0,14.0,0.0,0.0,4.0,1,75.506337,32.096219,1.9839679999999973,117.537203,14.0
1994-06-21,Germany,Spain,United States,Germany,Spain,1,-4.0,4.0,1.0,2.0,0.0,0,14.075451,106.164417,3.3734269999999995,91.963671,4.0
1994-06-21,Nigeria,Bulgaria,United States,Nigeria,Bulgaria,1,-18.0,10.0,-1.0,0.0,3.0,1,28.008241,104.388168,5.643642999999997,121.198721,14.0
1994-06-22,Romania,Switzerland,United States,Romania,Switzerland,1,-5.0,1.0,1.0,0.0,-3.0,-1,8.852921000000002,120.679651,9.727947999999998,103.940403,14.0
1994-06-23,Italy,Norway,United States,Italy,Norway,1,-2.0,1.0,7.0,0.0,1.0,1,4.781700000000001,108.280271,23.381784,104.181837,5.0
1994-06-24,Brazil,Cameroon,United States,Brazil,Cameroon,1,-21.0,13.0,0.0,0.0,3.0,1,51.325244,43.787611,29.720518,108.067613,4.0
1994-06-24,Mexico,Republic of Ireland,United States,Mexico,Republic of Ireland,1,2.0,-2.0,0.0,1.0,1.0,1,13.455739,6.839893000000004,16.322669999999995,87.46900099999999,14.0
1994-06-24,Sweden,Russia,United States,Sweden,Russia,1,-9.0,5.0,-2.0,1.0,2.0,1,23.037921,114.356392,24.43377,201.031647,14.0
1994-06-25,Argentina,Nigeria,United States,Argentina,Nigeria,1,-3.0,1.0,0.0,-1.0,1.0,1,75.506337,32.096219,28.008241,104.388168,4.0
1994-06-25,Belgium,Netherlands,United States,Belgium,Netherlands,1,25.0,-15.0,4.0,6.0,1.0,1,13.413646999999996,100.182827,15.042392999999995,101.004157,6.0
1994-06-25,Saudi Arabia,Morocco,United States,Saudi Arabia,Morocco,1,6.0,-4.0,1.0,0.0,1.0,1,13.204298,140.792053,5.298538000000001,88.620271,14.0
1994-06-26,Bulgaria,Greece,United States,Bulgaria,Greece,1,-2.0,3.0,0.0,0.0,4.0,1,5.643642999999997,121.198721,1.9839679999999973,117.537203,14.0
1994-06-26,Switzerland,Colombia,United States,Switzerland,Colombia,1,-5.0,3.0,0.0,1.0,-2.0,-1,9.727947999999998,103.940403,32.519372000000004,21.415558000000004,14.0
1994-06-27,Bolivia,Spain,United States,Bolivia,Spain,1,38.0,-21.0,0.0,2.0,-2.0,-1,53.380394,32.124238,3.3734269999999995,91.963671,14.0
1994-06-28,Brazil,Sweden,United States,Brazil,Sweden,1,-7.0,4.0,0.0,-2.0,0.0,0,51.325244,43.787611,23.037921,114.356392,4.0
1994-06-28,Republic of Ireland,Norway,United States,Republic of Ireland,Norway,1,8.0,-3.0,1.0,0.0,0.0,0,16.322669999999995,87.46900099999999,23.381784,104.181837,14.0
1994-06-28,Italy,Mexico,United States,Italy,Mexico,1,-12.0,6.0,7.0,0.0,0.0,0,4.781700000000001,108.280271,13.455739,6.839893000000004,5.0
1994-06-28,Russia,Cameroon,United States,Russia,Cameroon,1,-5.0,4.0,1.0,0.0,5.0,1,24.43377,201.031647,29.720518,108.067613,14.0
1994-06-29,Belgium,Saudi Arabia,United States,Belgium,Saudi Arabia,1,-7.0,4.0,4.0,1.0,-1.0,-1,13.413646999999996,100.182827,13.204298,140.792053,4.0
1994-06-29,Morocco,Netherlands,United States,Morocco,Netherlands,1,26.0,-15.0,0.0,6.0,-1.0,-1,5.298538000000001,88.620271,15.042392999999995,101.004157,14.0
1994-06-30,Argentina,Bulgaria,United States,Argentina,Bulgaria,1,-21.0,11.0,0.0,0.0,-2.0,-1,75.506337,32.096219,5.643642999999997,121.198721,5.0
1994-06-30,Greece,Nigeria,United States,Greece,Nigeria,1,20.0,-13.0,0.0,-1.0,-2.0,-1,1.9839679999999973,117.537203,28.008241,104.388168,14.0
1994-07-02,Germany,Belgium,United States,Germany,Belgium,1,-26.0,16.0,1.0,4.0,1.0,1,14.075451,106.164417,13.413646999999996,100.182827,11.0
1994-07-02,Spain,Switzerland,United States,Spain,Switzerland,1,-7.0,2.0,2.0,0.0,3.0,1,3.3734269999999995,91.963671,9.727947999999998,103.940403,14.0
1994-07-03,Romania,Argentina,United States,Romania,Argentina,1,-1.0,0.0,1.0,0.0,1.0,1,8.852921000000002,120.679651,75.506337,32.096219,11.0
1994-07-03,Saudi Arabia,Sweden,United States,Saudi Arabia,Sweden,1,24.0,-15.0,1.0,-2.0,-2.0,-1,13.204298,140.792053,23.037921,114.356392,8.0
1994-07-04,Netherlands,Republic of Ireland,United States,Netherlands,Republic of Ireland,1,-12.0,6.0,6.0,1.0,2.0,1,15.042392999999995,101.004157,16.322669999999995,87.46900099999999,14.0
1994-07-05,Mexico,Bulgaria,United States,Mexico,Bulgaria,1,-13.0,7.0,0.0,0.0,0.0,0,13.455739,6.839893000000004,5.643642999999997,121.198721,11.0
1994-07-05,Nigeria,Italy,United States,Nigeria,Italy,1,7.0,-3.0,-1.0,7.0,-1.0,-1,28.008241,104.388168,4.781700000000001,108.280271,14.0
1994-07-09,Italy,Spain,United States,Italy,Spain,1,-1.0,1.0,7.0,2.0,1.0,1,4.781700000000001,108.280271,3.3734269999999995,91.963671,11.0
1994-07-09,Netherlands,Brazil,United States,Netherlands,Brazil,1,-1.0,0.0,6.0,0.0,-1.0,-1,15.042392999999995,101.004157,51.325244,43.787611,5.0
1994-07-10,Bulgaria,Germany,United States,Bulgaria,Germany,1,28.0,-16.0,0.0,1.0,1.0,1,5.643642999999997,121.198721,14.075451,106.164417,14.0
1994-07-10,Romania,Sweden,United States,Romania,Sweden,1,-3.0,0.0,1.0,-2.0,0.0,0,8.852921000000002,120.679651,23.037921,114.356392,7.0
1994-07-13,Bulgaria,Italy,United States,Bulgaria,Italy,1,25.0,-13.0,0.0,7.0,-1.0,-1,5.643642999999997,121.198721,4.781700000000001,108.280271,3.0
1994-07-13,Sweden,Brazil,United States,Sweden,Brazil,1,7.0,-4.0,-2.0,0.0,-1.0,-1,23.037921,114.356392,51.325244,43.787611,14.0
1994-07-16,Sweden,Bulgaria,United States,Sweden,Bulgaria,1,-19.0,11.0,-2.0,0.0,4.0,1,23.037921,114.356392,5.643642999999997,121.198721,3.0
1994-07-17,Brazil,Italy,United States,Brazil,Italy,1,-1.0,2.0,0.0,7.0,0.0,0,51.325244,43.787611,4.781700000000001,108.280271,14.0
1996-03-10,Dominica,Antigua and Barbuda,Dominica,Dominica,Antigua and Barbuda,0,20.0,-4.0,0.0,-1.0,0.0,0,0.0,0.0,1.6458169999999992,0.4254519999999999,14.0
1996-03-24,Dominican Republic,Aruba,Dominican Republic,Dominican Republic,Aruba,0,-14.0,4.0,0.0,0.0,1.0,1,0.0,0.0,6.214583000000001,0.1943129999999939,14.0
1996-03-29,Guyana,Grenada,Guyana,Guyana,Grenada,0,23.0,-6.0,0.0,0.0,-1.0,-1,0.0,0.0,7.402360000000001,2.673991000000001,14.0
1996-03-31,Antigua and Barbuda,Dominica,Antigua and Barbuda,Antigua and Barbuda,Dominica,0,-20.0,4.0,-1.0,0.0,-2.0,-1,0.0,0.0,1.6458169999999992,0.4254519999999999,14.0
1996-03-31,Aruba,Dominican Republic,Aruba,Aruba,Dominican Republic,0,14.0,-4.0,0.0,0.0,-2.0,-1,0.0,0.0,6.214583000000001,0.1943129999999939,14.0
1996-03-31,Suriname,Jamaica,Suriname,Suriname,Jamaica,0,72.0,-24.0,0.0,0.0,-1.0,-1,0.0,0.0,14.190276,21.269724999999998,14.0
1996-04-07,Grenada,Guyana,Grenada,Grenada,Guyana,0,-23.0,6.0,0.0,0.0,6.0,1,0.0,0.0,7.402360000000001,2.673991000000001,14.0
1996-04-21,Jamaica,Suriname,Jamaica,Jamaica,Suriname,0,-72.0,24.0,0.0,0.0,1.0,1,0.0,0.0,14.190276,21.269724999999998,14.0
1996-04-24,Argentina,Bolivia,Argentina,Argentina,Bolivia,0,-28.0,11.0,0.0,2.0,2.0,1,0.0,0.0,22.125943,0.0280190000000004,14.0
1996-04-24,Colombia,Paraguay,Colombia,Colombia,Paraguay,0,-58.0,23.0,3.0,0.0,1.0,1,0.0,0.0,28.013371,15.853500999999994,14.0
1996-04-24,Ecuador,Peru,Ecuador,Ecuador,Peru,0,-37.0,13.0,4.0,-2.0,3.0,1,0.0,0.0,7.358727999999999,3.168254000000005,14.0
